id,class,coordinate,createdAt,description,googlePlaceId,name,updatedAt
681a1c3747c87c2d814327c5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 35.837660899999996, ""longitude"": 129.209724}",2025-05-06T14:27:03.768Z,An old alley where the past and the present converge,ChIJA8nY8ExPZjURPC-8kcf4l4E,Hwangnidan-gil,2025-05-06T14:27:03.768Z
681a1c3747c87c2d814327c6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.536252999999995, ""longitude"": 127.00030069999998}",2025-05-06T14:27:03.771Z,"A lifestyle beauty brand flagship store in Hannam where you can shop for perfumes, hand creams, and more.",ChIJ1_SwRqejfDURoKP21AuS8CE,Nonfiction,2025-05-06T14:27:03.771Z
681a1c3747c87c2d814327c7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5687472, ""longitude"": 127.0077164}",2025-05-06T14:27:03.774Z,"Opened in the nostalgic atmosphere of old Hanok-style Ikseondong, it's a daily aesthetic optical eyeglasses shop",ChIJMcUhPw-jfDUR8-kp0xvY4Jc,동대문 룩옵티컬안경 / LOOK OPTICAL,2025-05-06T14:27:03.774Z
681a1c3747c87c2d814327c8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5207424, ""longitude"": 127.0194099}",2025-05-06T14:27:03.777Z,A sustainable beauty & lifestyle brand that advocates healthy beauty with the essence of aromatherapy,ChIJp8kkTpmjfDURNJZdBKfNp_w,HOUSE OF AROMATICA,2025-05-06T14:27:03.777Z
681a1c3747c87c2d814327c9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5436282, ""longitude"": 127.05664460000001}",2025-05-06T14:27:03.782Z,EMPTY (E( )PTY) is an online and offline concept store introducing domestic and international fashion and lifestyle designer brands.,ChIJRdliORmlfDURQTkZRKURb0Y,MUSINSA EMPTY SEONGSU,2025-05-06T14:27:03.782Z
681a1c3747c87c2d814327ca,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.506296999999996, ""longitude"": 127.00777090000001}",2025-05-06T14:27:03.785Z,"Bakery, café owners, and renowned chefs have all heard of the specialized baking store 'B&C Market,' which has opened in the trendy Seongsu area as part of the cafe tour.",ChIJL-496HyhfDUR83-7FwFaHv8,비앤씨마켓 고속터미널점,2025-05-06T14:27:03.785Z
681a1c3747c87c2d814327cb,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5557853, ""longitude"": 126.9244801}",2025-05-06T14:27:03.789Z,American Vintage Store located in Apgujeong Dosan Park,ChIJd3I6AMOYfDURz9cqUU8tLQc,Omnipeople,2025-05-06T14:27:03.789Z
681a1c3747c87c2d814327cc,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.6225575, ""longitude"": 127.07595839999999}",2025-05-06T14:27:03.792Z,Gongneung-dong Dokkaebi Market originated from street vendors gathered near Hwarangdae,ChIJfduPI867fDURDEMKOgZXAJU,Gongneung-dong Dokkaebi Market,2025-05-06T14:27:03.792Z
681a1c3747c87c2d814327cd,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.560949, ""longitude"": 126.9777546}",2025-05-06T14:27:03.794Z,"Enjoy sightseeing in Korea, and get the best glasses for you.",ChIJZcdWOQCjfDURCF4FRMjgOks,ソマンアンキョン（素望眼鏡）,2025-05-06T14:27:03.794Z
681a1c3747c87c2d814327ce,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.57973, ""longitude"": 127.03853999999998}",2025-05-06T14:27:03.796Z,"A landmark market in Seoul that harmonizes tradition and modernity, offering a diverse range of products including agricultural goods, herbal medicine, and seafood",ChIJX70DR6i8fDURPauG09QnN6s,Gyeongdong Market,2025-05-06T14:27:03.796Z
681a1c3747c87c2d814327cf,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.578198199999996, ""longitude"": 126.97277700000001}",2025-05-06T14:27:03.798Z,"Seochon independent bookstore run by Han Kang, the first Korean author to win the Nobel Prize in Literature",ChIJZekDdmKhfDURbYY6RsccgHc,"Onul Books,2024Nobel Prize in Literature[Han Kang]",2025-05-06T14:27:03.798Z
681a1c3747c87c2d814327d0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.561129699999995, ""longitude"": 126.98287370000001}",2025-05-06T14:27:03.801Z,A record shop opened in Myeong-dong in 1979.,ChIJ7Y8MJWKjfDURkdcoGL4zxhA,Buruttrak,2025-05-06T14:27:03.801Z
681a1c3747c87c2d814327d1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5278596, ""longitude"": 127.03624549999999}",2025-05-06T14:27:03.807Z,"Introducing Musinsa Empty, an 1157 sq meter select shop in the Apgujeong basement featuring over 200 domestic and international brands with distinct identities",ChIJu9sReACjfDURfgMaD4KMPs4,무신사 엠프티 압구정 베이스먼트 (Musinsa Empty Apgujeong Basement),2025-05-06T14:27:03.807Z
681a1c3747c87c2d814327d2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.545125899999995, ""longitude"": 126.9851324}",2025-05-06T14:27:03.811Z,A boutique shop located inside a bustling market that offers stylish and fun items.,ChIJ7TuUrB6jfDURDz7DcWHIIhw,missterious미스테리우스,2025-05-06T14:27:03.811Z
681a1c3747c87c2d814327d3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5506271, ""longitude"": 126.92071179999999}",2025-05-06T14:27:03.813Z,Calvin Klein located in Hongdae,ChIJoQX5DYKZfDURqINMwhP3Ow8,캘빈클라인 홍대점(Calvin Klein Hongdae),2025-05-06T14:27:03.813Z
681a1c3747c87c2d814327d4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5734055, ""longitude"": 126.98984630000001}",2025-05-06T14:27:03.817Z,"A must-visit place for a Seoul trip. Landmark for K-fashion, Korean gifts.",ChIJk4wrst2ifDUR01uru5BNjr4,TETEROT SALON(美麗韓服),2025-05-06T14:27:03.817Z
681a1c3747c87c2d814327d5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5316439, ""longitude"": 127.00776839999999}",2025-05-06T14:27:03.819Z,A lifestyle shop that pursues the beauty of blank space,ChIJhU43CH6jfDURzeGKz-hA8lc,MO-NO-HA HANNAM,2025-05-06T14:27:03.819Z
681a1c3747c87c2d814327d6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5628415, ""longitude"": 126.98503799999999}",2025-05-06T14:27:03.822Z,Calvin Klein located in Myeong-dong,ChIJreEeYoujfDURoohGOf76-bA,Calvin Klein Myeong-dong,2025-05-06T14:27:03.822Z
681a1c3747c87c2d814327d7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5642121, ""longitude"": 127.00431789999999}",2025-05-06T14:27:03.828Z,Film Developing Studio Located at Dongdaemun History & Culture Park Station,ChIJ0VydJ5mjfDURG-tY1fk9s6w,Filmlog,2025-05-06T14:27:03.828Z
681a1c3747c87c2d814327d8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5451769, ""longitude"": 126.9235409}",2025-05-06T14:27:03.830Z,"""Mosaic West"" is the second store of Mosaic, a specialist overseas used record store.",ChIJjcX1HAeZfDURLJ6y04rQaSM,모자이크 웨스트 (mosaic west),2025-05-06T14:27:03.830Z
681a1c3747c87c2d814327d9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5446896, ""longitude"": 126.9831096}",2025-05-06T14:27:03.832Z,A bookstore located in Haebangchon that handles independent publishing and small-scale publications.,ChIJ4V535kSifDURN2Lli0m9FM4,Storage Book & Film,2025-05-06T14:27:03.832Z
681a1c3747c87c2d814327da,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5821865, ""longitude"": 126.96921990000001}",2025-05-06T14:27:03.833Z,A bookstore located in Seochon with a yellow interior,ChIJwY8jNdSYfDURKoDZaLDzCZ8,The Book Society,2025-05-06T14:27:03.833Z
681a1c3747c87c2d814327db,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5683529, ""longitude"": 126.93037539999999}",2025-05-06T14:27:03.837Z,"Since 2009, this tiny bookstore has been selling indie publications and art books produced by domestic small publishers and individual authors, alongside merchandise and CDs.",ChIJn3X4MsCYfDURjT1wCsIjfGs,YOUR-MIND,2025-05-06T14:27:03.837Z
681a1c3747c87c2d814327dc,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5620493, ""longitude"": 126.98035979999999}",2025-05-06T14:27:03.840Z,"A Design & Art Object Gallery and an official domestic distributor of international artist and designer brands, selling limited edition art prints, books, art objects, and vintage items.",ChIJhSsM5_OifDURoKbqO3gR3nM,Bank of Korea HQ,2025-05-06T14:27:03.840Z
681a1c3747c87c2d814327dd,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5764648, ""longitude"": 126.9975768}",2025-05-06T14:27:03.841Z,"Loft Books, a curated bookstore with an intense focus on literature",ChIJw4JOjCejfDURYos90yHfjvs,Seoul Loft Apartments (SLA),2025-05-06T14:27:03.841Z
681a1c3747c87c2d814327de,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.566194599999996, ""longitude"": 126.9721747}",2025-05-06T14:27:03.843Z,A quiet crockery shop located in Jeongdong Shina Memorial Hall,ChIJ2fZBevyjfDURCcF_zNrTJ80,Soilbaker 정동길,2025-05-06T14:27:03.843Z
681a1c3747c87c2d814327df,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5251644, ""longitude"": 126.96120409999999}",2025-05-06T14:27:03.847Z,An eyewear brand that creates and presents glasses with a natural and harmonious design,ChIJ0WDNVtSYfDURWpLw--DgsLU,진저하우스 GINGER HOUSE,2025-05-06T14:27:03.847Z
681a1c3747c87c2d814327e0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5817561, ""longitude"": 126.9867186}",2025-05-06T14:27:03.848Z,"NR CERAMICS, a lifestyle brand that naturally blends in",ChIJx6maguajfDURGk-oMdyvdIE,NR Ceramics,2025-05-06T14:27:03.848Z
681a1c3747c87c2d814327e1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5662178, ""longitude"": 126.97216309999999}",2025-05-06T14:27:03.850Z,Cozy clothing store located at Shina Memorial Hall in Jeongdong,ChIJRW4Bu0OjfDURqOBCP-g-0gU,가정식패브릭,2025-05-06T14:27:03.850Z
681a1c3747c87c2d814327e2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5095909, ""longitude"": 127.0592738}",2025-05-06T14:27:03.854Z,"Asem Eye Wear, located in Starfield COEX Mall, offers meticulous and personalized consultations",ChIJcY7K0WqkfDURAZ9YN1s4Rxo,ASEM OPTICAL,2025-05-06T14:27:03.854Z
681a1c3747c87c2d814327e3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5811638, ""longitude"": 126.98682600000001}",2025-05-06T14:27:03.856Z,"A lifestyle concept store featuring furniture, lighting, and more infused with Parsnips' unique sensibility",ChIJ7xLHTQCjfDURbs4YWOFO6hU,파스닙스 Parsnips,2025-05-06T14:27:03.856Z
681a1c3747c87c2d814327e4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5583636, ""longitude"": 126.93472810000002}",2025-05-06T14:27:03.858Z,"A small bookstore located in Haebangchon, beneath Namsan Mountain",ChIJm3oMjpSYfDURZKNqTkmoGe0,Gosami,2025-05-06T14:27:03.858Z
681a1c3747c87c2d814327e5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5785864, ""longitude"": 126.97192910000001}",2025-05-06T14:27:03.860Z,"MY CHOICE: HOUSE, located in Seochon, is a concept store that introduces timeless products of lasting value and showcases them in various themes within the space.",ChIJtyVaUgCjfDURhQmDb2A0CJk,MY CHOICE SEOCHON,2025-05-06T14:27:03.860Z
681a1c3747c87c2d814327e6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5926496, ""longitude"": 127.00312830000001}",2025-05-06T14:27:03.861Z,A cat-themed hanok bookstore in Seongbuk-dong,ChIJtdObfXa9fDURp_EYUR_ht1o,Chaegbonyang,2025-05-06T14:27:03.861Z
681a1c3747c87c2d814327e7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.543988, ""longitude"": 127.0504919}",2025-05-06T14:27:03.864Z,"Furniture showroom Jackson Chameleon, created by remodeling a large house in Yeonhui-dong",ChIJf2sqa4tYezURQlDijdWNjYs,Jackson's chameleon,2025-05-06T14:27:03.864Z
681a1c3747c87c2d814327e8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5216107, ""longitude"": 127.02359679999999}",2025-05-06T14:27:03.867Z,"The Eyewear boutique located in Garosu-gil, Sinsa-dong, showcases unique and renowned brands from Korea and around the world. It also offers precise and detailed eye examinations for vision correction",ChIJUe_zDh2jfDURZ_DdTo_rvlI,옵틱프로젝트,2025-05-06T14:27:03.867Z
681a1c3747c87c2d814327e9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.554212, ""longitude"": 126.90683799999998}",2025-05-06T14:27:03.871Z,Bookstore with the Theme of 'A Place of Chance and Imagination',ChIJFVSfwCiZfDURyy7cN9QsdSs,UHJJUHDAH PROJECTS,2025-05-06T14:27:03.871Z
681a1c3747c87c2d814327ea,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.578909599999996, ""longitude"": 126.9697459}",2025-05-06T14:27:03.873Z,Charming Stationery Store in Seochon,ChIJ3cdXccCYfDURki0ZRahHMrM,Allwrite,2025-05-06T14:27:03.873Z
681a1c3747c87c2d814327eb,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5671442, ""longitude"": 126.92966320000001}",2025-05-06T14:27:03.874Z,A Place Offering Letter-Related Products and Services,ChIJvb38tnmZfDURF4dWsSj3D3E,Gaeseong Mandu Koong Yeonhui branch,2025-05-06T14:27:03.874Z
681a1c3747c87c2d814327ec,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5313985, ""longitude"": 126.9721602}",2025-05-06T14:27:03.876Z,A street full of sensibility and culture unfolds along the alleyways between Samgakji and Shinyongsan Stations,ChIJOQdpGgSjfDURHaEAePqpptE,Yongnidan-gil Street,2025-05-06T14:27:03.876Z
681a1c3747c87c2d814327ed,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5422596, ""longitude"": 127.0560024}",2025-05-06T14:27:03.879Z,A multi-cultural street connecting Seongsu to Ttukseom and a mecca for pop-up stores,ChIJ2dhC_pOkfDURpdESDN2upyU,Yeonmujang-gil,2025-05-06T14:27:03.879Z
681a1c3747c87c2d814327ee,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5419628, ""longitude"": 127.0708885}",2025-05-06T14:27:03.880Z,"European café Mouse Rabbit, featuring a beautiful terrace, is a café run by Super Junior’s Yesung and his brother.",ChIJHa8GocKkfDURj6G5vaEoKTU,Mouse Rabbit Coffee,2025-05-06T14:27:03.880Z
681a1c3747c87c2d814327ef,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5506974, ""longitude"": 126.9202576}",2025-05-06T14:27:03.882Z,Haha & Kim Jong-guk’s 401 bbq restaurant is located in Hongdae.,ChIJjbSdntqYfDURmon2K9jtU-k,HAHA & KIMJONGKOOK 401 Butcher Restaurant,2025-05-06T14:27:03.882Z
681a1c3747c87c2d814327f0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5145625, ""longitude"": 127.0191719}",2025-05-06T14:27:03.884Z,Pro Soy Crab first opened in 1980 and it is considered by many to be Korea's foremost ganjang-gejang (soy sauce marinated crab) restaurant.,ChIJ9a16_eejfDUR7G-dMF37LJM,Pro Soy Crab,2025-05-06T14:27:03.884Z
681a1c3747c87c2d814327f1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.513746999999995, ""longitude"": 127.105283}",2025-05-06T14:27:03.890Z,"With venues in 70 countries, including 167 cafes, 23 hotels and 11 casinos, Hard Rock International (HRI) is one of the most globally recognized companies.",ChIJi3kE0XSlfDUR5-x1cF6Ffyw,Hard Rock Cafe,2025-05-06T14:27:03.890Z
681a1c3747c87c2d814327f2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5972872, ""longitude"": 126.98415129999998}",2025-05-06T14:27:03.893Z,"Samcheonggak is a traditional arts and cultural complex. It was built with the participation of Korea's renowned master woodworkers, Park Kwang-seok and Jo Seung-won. It is also known for being the ba",ChIJg4GZhDG9fDURTTtku8l0ldE,Samcheonggak,2025-05-06T14:27:03.893Z
681a1c3747c87c2d814327f3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.4912233, ""longitude"": 127.00892619999999}",2025-05-06T14:27:03.894Z,"Kamong is a cafe, which is owned and operated by the sister of Kai from the Korean boy band EXO. Kamong, which means ""Dreaming Kai,"" is also known as a gathering place for Kai’s fans.",ChIJ43dVyUKhfDURYLEYYN7qlIQ,Kamong,2025-05-06T14:27:03.894Z
681a1c3747c87c2d814327f4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5036772, ""longitude"": 127.05239050000002}",2025-05-06T14:27:03.897Z,"Hwasa, a member of a powerful girl group Mamamoo, ate at this place on a reality show ""I Live Alone"", and a gopchang (grilled intestines) craze was caused in Korea. The name of the place is Daehan Gopchang in Jangan near Janghanpyeong Station.",ChIJF4-QQRCkfDUR6AhYgap9GJs,Sinchon Hwangso Gopchang Seolleung Branch,2025-05-06T14:27:03.897Z
681a1c3747c87c2d814327f5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5226099, ""longitude"": 127.04184459999999}",2025-05-06T14:27:03.899Z,"Duru is famous for their handmade Andong-style cut noodles, along with their flag-shaped soft noodles and a variety of other dishes that were traditio",ChIJE4BRNHakfDURwZh7am8yH5s,두루 Dulu,2025-05-06T14:27:04.452Z
681a1c3747c87c2d814327f6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5776235, ""longitude"": 126.9865541}",2025-05-06T14:27:03.901Z,"The epitome of industrial chic, Cafe Onion operates out of a converted factory that was built in the 1970s.",ChIJLXL2BvijfDURmTrYFPQIGUc,Cafe Onion Anguk,2025-05-06T14:27:03.901Z
681a1c3747c87c2d814327f7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.545828, ""longitude"": 126.91838449999997}",2025-05-06T14:27:03.906Z,Anthracite Coffee Roasters is well-known cafe in Hapjeong-dong that brings new meaning to the term industrial chic.,ChIJx6CwxdOYfDURcTPw_mx60ws,Anthracite Coffee Hapjeong.,2025-05-06T14:27:03.906Z
681a1c3747c87c2d814327f8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5505634, ""longitude"": 126.9557715}",2025-05-06T14:27:03.909Z,"Located at Digital Media City Station, which serves Lines 6, Airport Railroad Express, and Gyeongui–Jungang Line, the main menu at Jinmi Grilled Beef Tripe Sangam is the Assorted Grilled Dish. It is s",ChIJ-4TSBxKjfDURE3-Uv1TXDvs,Jinmi Sikdang,2025-05-06T14:27:06.267Z
681a1c3747c87c2d814327f9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5615565, ""longitude"": 126.98459039999999}",2025-05-06T14:27:03.912Z,"Gukhwa Jeongwon specializes in traditional Korean set menu meals. Instead of serving a wide variety of side dishes, every course is accompanied by a f",ChIJ9QDD9fCifDURRdxwvqEEuDA,Hwanggeum Mokjang(Main Branch),2025-05-06T14:27:11.112Z
681a1c3747c87c2d814327fa,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5668121, ""longitude"": 126.99345650000001}",2025-05-06T14:27:03.917Z,"Joseonok makes their sogalbi (beef short ribs) in the traditional way, marinating the meat for a full day in a sauce of aged soy sauce, sesame oil, garlic, and sugar, and then grilling it over charcoals.",ChIJn75_FOGifDUR29kfireXljw,Joseonok,2025-05-06T14:27:03.917Z
681a1c3747c87c2d814327fb,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5016105, ""longitude"": 127.02688029999999}",2025-05-06T14:27:03.919Z,"With a name inspired by the movie Charlie’s Angels, Billy Angel Cake Company opened its first branch in the Hongdae area in July 2012 with the aim of creating a dessert culture where anyone can enjoy cakes made using high-quality ingredients at affordable prices.",ChIJs8xnYVihfDURAb-3FN26ZeE,Billy Angel Cake Company,2025-05-06T14:27:03.919Z
681a1c3747c87c2d814327fc,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5417287, ""longitude"": 127.07090840000001}",2025-05-06T14:27:03.921Z,Yesung from Super Junior opened Cafe Armoire following Mouse Rabbit.,ChIJuVfTKnSlfDUR9k2cLxNbAeg,Cafe Armoire,2025-05-06T14:27:03.921Z
681a1c3747c87c2d814327fd,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5740967, ""longitude"": 126.98603809999999}",2025-05-06T14:27:03.926Z,"Sujebi is hand-pulled noodles boiled in broth. Served in an earthenware bowl, the sujebi here is particularly delicious.",ChIJRV_Dy8KifDURgKpYPHbdobc,Insadong Sujebi,2025-05-06T14:27:03.926Z
681a1c3747c87c2d814327fe,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5448921, ""longitude"": 127.05434640000001}",2025-05-06T14:27:03.929Z,"Haru&Oneday is a cafe opened in Seongsu-dong by Super Junior member, Donghae, and his older brother.",ChIJuSJI75akfDURS5aACHgmvv0,Haru & Oneday,2025-05-06T14:27:03.929Z
681a1c3747c87c2d814327ff,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.558085299999995, ""longitude"": 126.9868776}",2025-05-06T14:27:03.934Z,"At Mongmyeon Sanbang, you can enjoy neatly-presented Korean dishes in a traditional Korean house.",ChIJx15N6feifDURmUuQT_G1CAc,Mokmyeoksanbang,2025-05-06T14:27:03.934Z
681a1c3747c87c2d81432800,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5868513, ""longitude"": 126.98197900000001}",2025-05-06T14:27:03.937Z,Maple Tree House is a barbeque restaurant where you can enjoy grilled meat in a comfortable Western style atmosphere.,ChIJdQeywM6ifDURPev087EhktY,Maple Tree House,2025-05-06T14:27:03.937Z
681a1c3747c87c2d81432801,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5870767, ""longitude"": 126.9693932}",2025-05-06T14:27:03.940Z,Get a taste of some luxury Korean cuisine at the heart of the city,ChIJOR_CoAGjfDUR2V_mqY0oxF8,Jihwaja Seoul,2025-05-06T14:27:03.940Z
681a1c3747c87c2d81432802,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5681851, ""longitude"": 126.9987092}",2025-05-06T14:27:03.943Z,Pan-fried beef (Bulgogi) and cold noodles are popular dishes. Customers especially never forget the true taste of cold noodles and come back again. This is because the simple flavor of broth is made s,ChIJ95h3lR-jfDURkB9hKZltPXM,Woo Lae Oak (Uraeok),2025-05-06T14:27:03.943Z
681a1c3747c87c2d81432803,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5229187, ""longitude"": 127.0276849}",2025-05-06T14:27:03.947Z,"This restaurant serves up nostalgia and the kind of delicious, homemade food that your mother fed you when you were little.",ChIJcWjQipKjfDURTqlDHpftI2w,Omiga,2025-05-06T14:27:05.311Z
681a1c3747c87c2d81432804,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5215475, ""longitude"": 127.02109739999999}",2025-05-06T14:27:03.950Z,"Bad Farmers, called the ‘red house’ of the Garosu-gil is South Korea’s first chop salad store.",ChIJoVIZ4uqjfDURJA3JOYFVMgA,Bad Farmers,2025-05-06T14:27:03.950Z
681a1c3747c87c2d81432805,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.580100699999996, ""longitude"": 126.9806614}",2025-05-06T14:27:03.953Z,Hwangsaengga Kalguksu (formerly Bukchon Kalguksu) is one of the most popular restaurants in Samcheong-dong.,ChIJ13yZpsaifDURUpD__4MZcT4,Hwangsaengga Kalguksu,2025-05-06T14:27:03.953Z
681a1c3747c87c2d81432806,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5678495, ""longitude"": 126.97885389999999}",2025-05-06T14:27:03.956Z,Changgo 43 is a high-quality meat barbeque restaurant.,ChIJz3dhpe2ifDURF5gYva405Ow,Changgo 43,2025-05-06T14:27:03.956Z
681a1c3747c87c2d81432807,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5115282, ""longitude"": 127.10985889999999}",2025-05-06T14:27:03.961Z,"Sulfur duck roasted in mud is cooked for 3 hours in an earthen ware oven at 450° so that this dish takes a long time and devotion. There are plenty of Danggui (radix angelicategigantis), ginseng, antlers, licorice roots, gingko nuts, figs and pine nuts with steamed rice inside the duck.",ChIJIfE420ukfDURUJIQWe0sn2M,Nolbu Sulfur Duck Mud Roast Jamsil,2025-05-06T14:27:03.961Z
681a1c3747c87c2d81432808,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.476878899999996, ""longitude"": 127.04477410000001}",2025-05-06T14:27:03.964Z,"Attracting many visitors with large servings and low cost, Seongsu-dong Galbi Alley is the place to go for galbi (grilled ribs).",ChIJIZMkxVmnfDUR2QoO-H4na9c,Seoungsudong Galbi Alley,2025-05-06T14:27:03.964Z
681a1c3747c87c2d81432809,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5696211, ""longitude"": 126.98633419999999}",2025-05-06T14:27:03.968Z,Live café run by the father of EXO’s Chanyel.,ChIJJ7tL6b2jfDUR4b48JbR0Wt4,A better place.,2025-05-06T14:27:03.968Z
681a1c3747c87c2d8143280a,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5244965, ""longitude"": 127.04146349999998}",2025-05-06T14:27:03.971Z,"Named after its founder, Wolfgang Zwiener, Wolfgang's is a popular steakhouse with locations all over the world.",ChIJBRHdjHekfDUR_Wu2UtLq1Sc,Wolfgang’s Steakhouse,2025-05-06T14:27:03.971Z
681a1c3747c87c2d8143280b,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.567747499999996, ""longitude"": 126.9798528}",2025-05-06T14:27:03.976Z,"Located in Insa-dong, Seoul Wonjo Agujjim features a main menu that includes Spicy Braised Monkfish, Spicy Braised Seafood, and Monkfish Soup. It is conveniently situated 207 meters away from Exit 5 o",ChIJPVESye2ifDURbOaGAstuwyM,Mugyo-dong Bugeo-guk,2025-05-06T14:27:06.149Z
